settlement_date,settlement_period,period_start_utc,BIOMASS,CCGT,COAL,NPSHYD,NUCLEAR,OCGT,OIL,OTHER,PS,WIND,INTELEC,INTEW,INTFR,INTGRNL,INTIFA2,INTIRL,INTNED,INTNEM,INTNSL,INTVKL,INDO,ITSDO
2016-07-17,40,2016-07-17T18:30:00Z,,13464,510,709,8318,0,0,716,532,1430,,380,1998,,,0,1000,,,,28775,29289
2016-07-17,41,2016-07-17T19:00:00Z,,13573,475,686,8322,0,0,721,702,1311,,380,1998,,,0,998,,,,28878,29390
2016-07-17,42,2016-07-17T19:30:00Z,,13532,493,689,8329,0,0,717,588,1281,,380,1998,,,0,978,,,,28692,29206
2016-07-17,43,2016-07-17T20:00:00Z,,13424,551,650,8325,0,0,668,792,1313,,380,1998,,,0,946,,,,28793,29307
2016-07-17,44,2016-07-17T20:30:00Z,,13516,556,688,8320,0,0,645,892,1381,,380,1998,,,0,928,,,,29060,29574
2016-07-17,45,2016-07-17T21:00:00Z,,13656,750,451,8318,0,0,706,460,1335,,380,1998,,,0,1014,,,,28815,29333
2016-07-17,46,2016-07-17T21:30:00Z,,12649,733,299,8307,0,0,719,204,1395,,380,1998,,,0,962,,,,27383,27901
2016-07-17,47,2016-07-17T22:00:00Z,,11264,678,180,8146,0,0,718,-16,1441,,380,1900,,,0,948,,,,25335,25850
2016-07-17,48,2016-07-16T22:30:00Z,,8345,830,293,8331,0,0,858,148,2254,,380,1602,,,0,796,,,,23733,24257
2016-07-18,1,2016-07-17T23:00:00Z,,9986,674,152,8092,0,0,718,-142,1501,,380,916,,,0,412,,,,22354,22997
2016-07-18,2,2016-07-17T23:30:00Z,,9434,662,126,8091,0,0,721,-306,1452,,380,910,,,0,382,,,,21608,22415
2016-07-18,3,2016-07-18T00:00:00Z,,10036,957,38,8097,0,0,708,-1048,1533,,380,220,,,0,396,,,,21047,22595
2016-07-18,4,2016-07-18T00:30:00Z,,10043,843,35,8152,0,0,720,-1104,1525,,346,220,,,0,402,,,,20872,22477
2016-07-18,5,2016-07-18T01:00:00Z,,10116,601,35,8280,0,0,720,-1370,1515,,306,220,,,0,440,,,,20538,22409
2016-07-18,6,2016-07-18T01:30:00Z,,9841,639,35,8320,0,0,705,-1508,1479,,298,220,,,0,430,,,,20120,22127
2016-07-18,7,2016-07-18T02:00:00Z,,9614,675,35,8333,0,0,650,-1392,1400,,340,220,,,0,424,,,,19910,21801
2016-07-18,8,2016-07-18T02:30:00Z,,9606,677,35,8337,0,0,712,-1404,1387,,344,220,,,0,410,,,,19892,21796
2016-07-18,9,2016-07-18T03:00:00Z,,9506,798,30,8333,0,0,720,-1384,1408,,358,218,,,0,434,,,,19956,21841
2016-07-18,10,2016-07-18T03:30:00Z,,9364,845,30,8340,0,0,722,-1478,1422,,358,220,,,0,418,,,,19796,21775
2016-07-18,11,2016-07-18T04:00:00Z,,9588,780,55,8329,0,0,731,-1424,1472,,378,218,,,0,428,,,,20095,22019
2016-07-18,12,2016-07-18T04:30:00Z,,10127,841,57,8336,0,0,728,-1054,1457,,378,218,,,0,432,,,,21061,22615
2016-07-18,13,2016-07-18T05:00:00Z,,11524,1022,68,8331,0,0,731,-66,1377,,380,222,,,0,422,,,,23563,24130
2016-07-18,14,2016-07-18T05:30:00Z,,13259,1494,94,8329,0,0,732,114,1324,,380,208,,,0,428,,,,25924,26439
2016-07-18,15,2016-07-18T06:00:00Z,,14492,1931,241,8329,0,0,732,292,1247,,370,1294,,,0,468,,,,28947,29459
2016-07-18,16,2016-07-18T06:30:00Z,,16024,2040,244,8317,0,0,731,378,1202,,296,1314,,,0,492,,,,30685,31196
2016-07-18,17,2016-07-18T07:00:00Z,,16076,2135,254,8314,0,0,731,350,1193,,202,1974,,,0,1010,,,,31765,32278
2016-07-18,18,2016-07-18T07:30:00Z,,16428,2147,255,8314,0,0,731,404,1092,,46,1996,,,0,1028,,,,31993,32517
2016-07-18,19,2016-07-18T08:00:00Z,,16898,2034,439,8314,0,0,731,346,1089,,-94,1996,,,0,1012,,,,32250,32856
2016-07-18,20,2016-07-18T08:30:00Z,,16675,2109,458,8322,0,0,730,364,1081,,-152,1998,,,0,1004,,,,32072,32735
2016-07-18,21,2016-07-18T09:00:00Z,,16293,2078,475,8320,0,0,729,334,1079,,-180,1898,,,0,1000,,,,31535,32224
2016-07-18,22,2016-07-18T09:30:00Z,,16112,2130,479,8315,0,0,729,324,1098,,-212,1896,,,0,1000,,,,31391,32111
2016-07-18,23,2016-07-18T10:00:00Z,,16246,1983,424,8321,0,0,727,324,1131,,-286,1896,,,0,1000,,,,31277,32072
2016-07-18,24,2016-07-18T10:30:00Z,,16200,1936,423,8323,0,0,727,318,1185,,-298,1896,,,0,1000,,,,31195,32002
2016-07-18,25,2016-07-18T11:00:00Z,,16130,1876,428,8325,0,0,727,306,1185,,-290,1946,,,0,1000,,,,31128,31925
2016-07-18,26,2016-07-18T11:30:00Z,,16051,1847,383,8328,0,0,725,298,1101,,-292,1948,,,0,1000,,,,30893,31693
2016-07-18,27,2016-07-18T12:00:00Z,,16142,1861,217,8260,0,0,725,358,1212,,-314,1572,,,0,1002,,,,30568,31390
2016-07-18,28,2016-07-18T12:30:00Z,,16220,1804,222,8108,0,0,725,396,1219,,-302,1566,,,0,1000,,,,30484,31292
2016-07-18,29,2016-07-18T13:00:00Z,,16900,1696,239,8099,0,0,695,460,1191,,-380,1372,,,0,636,,,,30408,31297
2016-07-18,30,2016-07-18T13:30:00Z,,16951,1755,237,8100,0,0,656,352,1146,,-380,1396,,,0,638,,,,30357,31249
2016-07-18,31,2016-07-18T14:00:00Z,,16614,1909,264,8092,0,0,654,362,1108,,-200,1446,,,0,810,,,,30571,31294
2016-07-18,32,2016-07-18T14:30:00Z,,16873,1979,271,8091,0,0,694,572,1021,,-202,1444,,,0,808,,,,31063,31775
2016-07-18,33,2016-07-18T15:00:00Z,,16663,2017,410,8089,0,0,685,826,1007,,-240,1896,,,0,1012,,,,31892,32646
2016-07-18,34,2016-07-18T15:30:00Z,,16835,2208,589,8090,0,0,654,1112,924,,-104,1896,,,0,1014,,,,32753,33372
2016-07-18,35,2016-07-18T16:00:00Z,,17120,2361,778,8102,0,0,698,1590,895,,-50,1438,,,0,988,,,,33442,34002
2016-07-18,36,2016-07-18T16:30:00Z,,17185,2463,780,8216,0,0,722,1482,826,,-92,1366,,,0,988,,,,33506,34113
2016-07-18,37,2016-07-18T17:00:00Z,,16639,2459,781,8287,0,0,727,1438,719,,50,1994,,,0,998,,,,33658,34194
2016-07-18,38,2016-07-18T17:30:00Z,,16936,2439,777,8283,0,0,730,1290,625,,322,1996,,,0,1014,,,,33959,34475
2016-07-18,39,2016-07-18T18:00:00Z,,17205,2448,680,8288,0,0,665,1140,578,,378,1996,,,0,1006,,,,33929,34444
2016-07-18,40,2016-07-18T18:30:00Z,,17238,2424,679,8297,0,0,654,1058,545,,378,1996,,,0,986,,,,33806,34318
2016-07-18,41,2016-07-18T19:00:00Z,,17155,2408,679,8311,0,0,666,626,589,,346,1996,,,0,988,,,,33327,33844
2016-07-18,42,2016-07-18T19:30:00Z,,16766,2414,673,8309,0,0,727,378,609,,332,1996,,,0,996,,,,32782,33302
2016-07-18,43,2016-07-18T20:00:00Z,,16416,2440,551,8316,0,0,726,596,633,,368,1996,,,0,984,,,,32611,33127
2016-07-18,44,2016-07-18T20:30:00Z,,16395,2379,534,8313,0,0,677,694,649,,378,1998,,,0,1024,,,,32647,33161
2016-07-18,45,2016-07-18T21:00:00Z,,16164,2293,489,8311,0,0,677,502,649,,380,1856,,,0,1008,,,,31933,32449
2016-07-18,46,2016-07-18T21:30:00Z,,15348,1533,486,8305,0,0,730,172,654,,380,1854,,,0,1028,,,,30083,30601
2016-07-18,47,2016-07-18T22:00:00Z,,14078,823,393,8298,0,0,728,324,624,,380,1798,,,0,916,,,,27940,28467
2016-07-18,48,2016-07-17T22:30:00Z,,9736,672,175,8086,0,0,721,-24,1468,,380,1892,,,0,946,,,,26201,27059
2016-07-19,1,2016-07-18T23:00:00Z,,12742,710,132,8305,0,0,727,-1314,653,,380,1798,,,0,902,,,,24655,26469
2016-07-19,2,2016-07-18T23:30:00Z,,12384,627,126,8282,0,0,729,-1732,629,,380,1796,,,0,900,,,,23723,25955
2016-07-19,3,2016-07-19T00:00:00Z,,12317,633,74,8120,0,0,728,-1744,609,,380,1796,,,0,620,,,,23126,25369
2016-07-19,4,2016-07-19T00:30:00Z,,12167,611,71,8086,0,0,728,-1848,596,,380,1796,,,0,614,,,,22766,25116
2016-07-19,5,2016-07-19T01:00:00Z,,12511,617,71,8086,0,0,730,-1902,552,,380,1118,,,0,614,,,,22333,24735
2016-07-19,6,2016-07-19T01:30:00Z,,12304,619,72,8091,0,0,731,-2032,547,,380,1106,,,0,614,,,,21989,24522
2016-07-19,7,2016-07-19T02:00:00Z,,12278,606,72,8098,0,0,731,-2034,502,,380,1106,,,0,614,,,,21892,24427
2016-07-19,8,2016-07-19T02:30:00Z,,12204,622,70,8147,0,0,730,-2014,477,,380,1106,,,0,614,,,,21870,24384
2016-07-19,9,2016-07-19T03:00:00Z,,12136,621,70,8291,0,0,727,-2000,457,,380,1106,,,0,614,,,,21920,24419
2016-07-19,10,2016-07-19T03:30:00Z,,11903,618,70,8320,0,0,727,-1996,478,,380,1106,,,0,614,,,,21705,24198
2016-07-19,11,2016-07-19T04:00:00Z,,11837,644,101,8324,0,0,723,-1902,488,,380,1108,,,0,614,,,,21824,24225
2016-07-19,12,2016-07-19T04:30:00Z,,12483,678,103,8325,0,0,730,-1752,493,,380,1094,,,0,614,,,,22656,24908
2016-07-19,13,2016-07-19T05:00:00Z,,13003,791,117,8322,0,0,729,-668,499,,380,1798,,,0,614,,,,25081,26326
2016-07-19,14,2016-07-19T05:30:00Z,,14178,1077,152,8323,0,0,729,230,522,,380,1796,,,0,614,,,,27491,28005
2016-07-19,15,2016-07-19T06:00:00Z,,15677,1642,262,8322,0,0,730,486,502,,380,1996,,,0,722,,,,30209,30717
2016-07-19,16,2016-07-19T06:30:00Z,,16800,1904,509,8315,0,0,731,332,511,,376,1996,,,0,732,,,,31706,32222
2016-07-19,17,2016-07-19T07:00:00Z,,17219,1999,628,8309,0,0,730,1176,475,,196,1996,,,0,464,,,,32691,33197
2016-07-19,18,2016-07-19T07:30:00Z,,17078,2154,689,8314,0,0,729,1226,439,,-14,1996,,,0,434,,,,32568,33115
2016-07-19,19,2016-07-19T08:00:00Z,,16808,2484,719,8302,0,0,730,1348,429,,-158,1996,,,0,542,,,,32781,33453
2016-07-19,20,2016-07-19T08:30:00Z,,16810,2683,726,8307,0,0,729,1080,396,,-166,1996,,,0,518,,,,32682,33368
2016-07-19,21,2016-07-19T09:00:00Z,,11182,1815,482,5540,0,0,486,632,261,,-446,2380,,,0,642,,,,32400,33360
2016-07-19,23,2016-07-19T10:00:00Z,,8241,1221,283,4178,0,0,359,178,236,,-806,3228,,,0,860,,,,32473,33808
2016-07-19,26,2016-07-19T11:30:00Z,,16528,2662,537,8404,0,0,727,322,582,,-872,2906,,,0,726,,,,31465,32862
2016-07-19,27,2016-07-19T12:00:00Z,,16309,2813,398,8413,0,0,725,278,657,,-364,1994,,,0,490,,,,31427,32316
2016-07-19,28,2016-07-19T12:30:00Z,,15841,2768,373,8411,0,0,724,416,696,,-280,1996,,,0,520,,,,31167,31960
2016-07-19,29,2016-07-19T13:00:00Z,,15969,2743,279,8418,0,0,725,306,790,,-216,1812,,,0,410,,,,31006,31734
2016-07-19,30,2016-07-19T13:30:00Z,,15769,2838,285,8418,0,0,726,308,856,,-228,1808,,,0,406,,,,30990,31726
2016-07-19,31,2016-07-19T14:00:00Z,,15534,2866,291,8419,0,0,723,304,965,,-172,1994,,,0,432,,,,31208,31888
2016-07-19,32,2016-07-19T14:30:00Z,,15558,3015,393,8417,0,0,723,300,1082,,-112,1996,,,0,434,,,,31773,32395
2016-07-19,33,2016-07-19T15:00:00Z,,15464,3157,515,8419,0,0,701,648,1179,,-18,1996,,,0,348,,,,32549,33080
2016-07-19,34,2016-07-19T15:30:00Z,,15424,3292,643,8411,0,0,705,1344,1266,,-16,1996,,,0,368,,,,33472,33995
2016-07-19,35,2016-07-19T16:00:00Z,,15431,3239,780,8420,0,0,719,944,1461,,76,1996,,,0,746,,,,33822,34334
2016-07-19,36,2016-07-19T16:30:00Z,,15536,3101,781,8405,0,0,716,986,1614,,96,1996,,,0,756,,,,33982,34491
2016-07-19,37,2016-07-19T17:00:00Z,,15845,3140,796,8410,0,0,715,368,1718,,190,1996,,,0,854,,,,34033,34546
2016-07-19,38,2016-07-19T17:30:00Z,,15746,3142,796,8406,0,0,718,356,1793,,266,1996,,,0,856,,,,34091,34602
2016-07-19,39,2016-07-19T18:00:00Z,,15772,2991,601,8418,0,0,717,390,1842,,300,1996,,,0,1000,,,,34043,34554
2016-07-19,40,2016-07-19T18:30:00Z,,15755,2836,500,8425,0,0,705,350,1913,,304,1996,,,0,1000,,,,33736,34246
2016-07-19,41,2016-07-19T19:00:00Z,,15755,2708,497,8421,0,0,719,362,2032,,174,1630,,,0,1000,,,,33249,33758
2016-07-19,42,2016-07-19T19:30:00Z,,14889,2633,464,8422,0,0,722,314,2340,,274,1622,,,0,1000,,,,32698,33209
2016-07-19,43,2016-07-19T20:00:00Z,,15157,2568,251,8417,0,0,726,302,2593,,282,1256,,,0,1000,,,,32579,33090
2016-07-19,44,2016-07-19T20:30:00Z,,15159,2523,236,8418,0,0,728,406,2640,,354,1238,,,0,1000,,,,32735,33245
2016-07-19,45,2016-07-19T21:00:00Z,,14282,2275,223,8430,0,0,728,494,2700,,348,1600,,,0,1000,,,,31833,32341
2016-07-19,46,2016-07-19T21:30:00Z,,13480,1580,217,8426,0,0,728,180,2826,,346,1580,,,0,1000,,,,30003,30517
2016-07-19,47,2016-07-19T22:00:00Z,,11999,809,174,8431,0,0,715,-174,2997,,376,1896,,,0,952,,,,27909,28581
2016-07-19,48,2016-07-18T22:30:00Z,,13249,724,155,8306,0,0,727,-352,642,,380,1798,,,0,892,,,,26090,27048
2016-07-20,1,2016-07-19T23:00:00Z,,10521,665,167,8419,0,0,728,-1554,2854,,378,1896,,,0,952,,,,24596,26650
2016-07-20,2,2016-07-19T23:30:00Z,,9956,622,167,8425,0,0,728,-1800,2862,,378,1896,,,0,952,,,,23794,26094
2016-07-20,3,2016-07-20T00:00:00Z,,9533,604,68,8424,0,0,728,-1804,2885,,378,1896,,,0,950,,,,23316,25621
2016-07-20,4,2016-07-20T00:30:00Z,,9453,601,66,8432,0,0,729,-1912,2751,,378,1898,,,0,952,,,,22990,25367
2016-07-20,5,2016-07-20T01:00:00Z,,9343,600,66,8436,0,0,729,-1830,2769,,380,1506,,,0,952,,,,22555,24885
2016-07-20,6,2016-07-20T01:30:00Z,,9158,602,65,8439,0,0,729,-2042,2672,,380,1500,,,0,952,,,,22188,24732
2016-07-20,7,2016-07-20T02:00:00Z,,9161,644,65,8441,0,0,730,-2040,2601,,380,1500,,,0,952,,,,22177,24718
2016-07-20,8,2016-07-20T02:30:00Z,,9110,650,65,8449,0,0,730,-2028,2494,,380,1500,,,0,950,,,,22086,24612
2016-07-20,9,2016-07-20T03:00:00Z,,9093,645,60,8451,0,0,731,-2022,2356,,380,1500,,,0,952,,,,21939,24461
2016-07-20,10,2016-07-20T03:30:00Z,,8879,796,71,8452,0,0,731,-2006,2188,,380,1500,,,0,952,,,,21817,24323
2016-07-20,11,2016-07-20T04:00:00Z,,8906,863,88,8457,0,0,730,-1854,2239,,380,1500,,,0,952,,,,22098,24452
2016-07-20,12,2016-07-20T04:30:00Z,,9199,857,101,8459,0,0,731,-1706,2183,,380,1476,,,0,952,,,,22840,24991
2016-07-20,13,2016-07-20T05:00:00Z,,10090,841,118,8446,0,0,731,-822,2256,,380,1894,,,0,952,,,,24944,26324
2016-07-20,14,2016-07-20T05:30:00Z,,11495,904,154,8463,0,0,731,6,2466,,380,1896,,,0,952,,,,27319,27996
2016-07-20,15,2016-07-20T06:00:00Z,,13520,1361,283,8450,0,0,730,588,2338,,380,1894,,,0,962,,,,30285,30798
2016-07-20,16,2016-07-20T06:30:00Z,,15219,1489,310,8450,0,0,729,638,2278,,380,1894,,,0,962,,,,32207,32713
2016-07-20,17,2016-07-20T07:00:00Z,,16454,1632,332,8440,0,0,729,500,2370,,352,1894,,,0,930,,,,33466,33979
2016-07-20,18,2016-07-20T07:30:00Z,,16850,1659,353,8437,0,0,728,736,2243,,148,1894,,,0,930,,,,33783,34297
2016-07-20,19,2016-07-20T08:00:00Z,,17260,1665,596,8405,0,0,729,1140,2106,,-26,1994,,,0,610,,,,34192,34727
2016-07-20,20,2016-07-20T08:30:00Z,,17360,1792,690,8420,0,0,729,858,1903,,-86,1996,,,0,606,,,,33923,34526
2016-07-20,21,2016-07-20T09:00:00Z,,17336,1870,613,8426,0,0,729,820,1903,,-128,1848,,,0,326,,,,33456,34103
2016-07-20,22,2016-07-20T09:30:00Z,,17166,1888,610,8431,0,0,730,806,2077,,-88,1846,,,0,324,,,,33520,34126
2016-07-20,23,2016-07-20T10:00:00Z,,17295,1865,531,8423,0,0,729,638,2083,,-160,1846,,,0,592,,,,33534,34212
2016-07-20,24,2016-07-20T10:30:00Z,,17479,1846,519,8424,0,0,729,598,1905,,-154,1846,,,0,596,,,,33484,34153
2016-07-20,25,2016-07-20T11:00:00Z,,17579,1728,528,8421,0,0,729,624,1563,,-70,1846,,,0,538,,,,33165,33750
2016-07-20,26,2016-07-20T11:30:00Z,,17920,1613,496,8423,0,0,727,400,1330,,-126,1844,,,0,538,,,,32817,33458
2016-07-20,27,2016-07-20T12:00:00Z,,17750,1614,465,8431,0,0,725,530,1223,,-94,1704,,,0,534,,,,32573,33181
2016-07-20,28,2016-07-20T12:30:00Z,,17143,1610,366,8436,0,0,727,314,1479,,4,1702,,,0,532,,,,32155,32688
2016-07-20,29,2016-07-20T13:00:00Z,,16906,1643,316,8436,0,0,728,384,1761,,10,1524,,,0,322,,,,31867,32383
2016-07-20,30,2016-07-20T13:30:00Z,,16654,1617,316,8453,8,0,728,228,1842,,0,1490,,,0,320,,,,31557,32077
2016-07-20,31,2016-07-20T14:00:00Z,,16365,1597,419,8459,0,0,729,314,2063,,50,1992,,,0,-536,,,,31442,32492
2016-07-20,32,2016-07-20T14:30:00Z,,16498,1783,418,8454,0,0,728,388,2105,,64,1994,,,0,-542,,,,31758,32811
2016-07-20,33,2016-07-20T15:00:00Z,,16285,1921,432,8459,0,0,729,330,2383,,64,1994,,,0,0,,,,32403,32915
2016-07-20,34,2016-07-20T15:30:00Z,,16889,2031,501,8458,0,0,729,392,2360,,136,1994,,,0,0,,,,33382,33894
2016-07-20,35,2016-07-20T16:00:00Z,,16903,2096,690,8460,0,0,729,452,2157,,156,1994,,,0,212,,,,33768,34281
2016-07-20,36,2016-07-20T16:30:00Z,,17272,1912,698,8453,0,0,730,750,2044,,-50,1994,,,0,224,,,,33910,34471
2016-07-20,37,2016-07-20T17:00:00Z,,17831,1807,738,8458,0,0,729,358,1849,,0,1994,,,0,232,,,,33814,34327
2016-07-20,38,2016-07-20T17:30:00Z,,17925,1711,741,8446,0,0,730,406,1820,,82,1994,,,0,238,,,,33890,34400
2016-07-20,39,2016-07-20T18:00:00Z,,17723,1685,478,8456,0,0,729,330,1862,,64,1996,,,0,700,,,,33772,34283
2016-07-20,40,2016-07-20T18:30:00Z,,17572,1683,438,8453,0,0,718,434,1729,,40,1996,,,0,712,,,,33527,34034
2016-07-20,41,2016-07-20T19:00:00Z,,17203,1662,438,8456,0,0,725,364,1660,,100,1996,,,0,736,,,,33052,33563
2016-07-20,42,2016-07-20T19:30:00Z,,17089,1645,385,8455,0,0,731,360,1386,,154,1996,,,0,736,,,,32682,33194
2016-07-20,43,2016-07-20T20:00:00Z,,17443,1733,272,8451,0,0,730,520,1118,,166,1604,,,0,736,,,,32532,33041
2016-07-20,44,2016-07-20T20:30:00Z,,17433,1790,261,8465,0,0,730,296,1114,,212,1582,,,0,736,,,,32369,32884
2016-07-20,45,2016-07-20T21:00:00Z,,16727,1513,254,8466,0,0,727,326,1125,,204,1720,,,0,736,,,,31408,31923
2016-07-20,46,2016-07-20T21:30:00Z,,15214,1232,239,8473,0,0,731,218,1116,,208,1716,,,0,746,,,,29601,30118
2016-07-20,47,2016-07-20T22:00:00Z,,12866,1123,184,8471,0,0,731,-6,1200,,354,1994,,,0,1000,,,,27582,28106
2016-07-20,48,2016-07-19T22:30:00Z,,10861,668,169,8423,0,0,727,-458,2897,,378,1896,,,0,952,,,,25747,26547
2016-07-21,1,2016-07-20T23:00:00Z,,11394,685,182,8464,0,0,732,-1386,1186,,380,1994,,,0,1000,,,,24298,26184
2016-07-21,2,2016-07-20T23:30:00Z,,11083,583,172,8463,0,0,732,-1872,1209,,380,1994,,,0,1000,,,,23443,25815
2016-07-21,3,2016-07-21T00:00:00Z,,10413,570,127,8463,0,0,730,-1742,1183,,380,1994,,,0,1000,,,,22826,25069
2016-07-21,4,2016-07-21T00:30:00Z,,10252,560,116,8463,0,0,730,-1830,1173,,380,1994,,,0,1000,,,,22502,24831
2016-07-21,5,2016-07-21T01:00:00Z,,10094,551,83,8462,0,0,730,-1926,1099,,380,1994,,,0,1000,,,,22113,24538
2016-07-21,6,2016-07-21T01:30:00Z,,9814,549,83,8466,0,0,731,-1974,1075,,380,1994,,,0,1000,,,,21776,24249
2016-07-21,7,2016-07-21T02:00:00Z,,9632,529,81,8473,0,0,731,-1968,1087,,380,1994,,,0,1000,,,,21630,24097
2016-07-21,8,2016-07-21T02:30:00Z,,9566,529,80,8473,0,0,731,-1954,1128,,380,1994,,,0,1000,,,,21625,24080
2016-07-21,9,2016-07-21T03:00:00Z,,9608,529,62,8476,0,0,732,-1934,1127,,380,1994,,,0,1000,,,,21670,24104
2016-07-21,10,2016-07-21T03:30:00Z,,9564,530,59,8477,0,0,732,-1916,1043,,380,1994,,,0,1000,,,,21553,23968
2016-07-21,11,2016-07-21T04:00:00Z,,9783,595,87,8482,0,0,731,-1914,969,,380,1994,,,0,1000,,,,21740,24154
2016-07-21,12,2016-07-21T04:30:00Z,,10292,709,92,8487,0,0,699,-1832,1014,,380,1994,,,0,1000,,,,22470,24801
2016-07-21,13,2016-07-21T05:00:00Z,,11539,737,131,8478,0,0,706,-958,967,,380,1994,,,0,1000,,,,24619,26078
2016-07-21,14,2016-07-21T05:30:00Z,,12732,917,166,8480,0,0,601,-48,756,,380,1996,,,0,1000,,,,26779,27450
2016-07-21,15,2016-07-21T06:00:00Z,,15535,1845,350,8482,0,0,723,288,588,,348,966,,,0,666,,,,29392,29903
2016-07-21,16,2016-07-21T06:30:00Z,,16450,2307,351,8479,0,0,731,358,563,,378,836,,,0,642,,,,30781,31293
2016-07-21,17,2016-07-21T07:00:00Z,,16711,2318,358,8475,0,0,732,404,564,,318,1980,,,0,602,,,,32068,32578
2016-07-21,18,2016-07-21T07:30:00Z,,17323,2251,468,8399,0,0,731,302,582,,152,1996,,,0,602,,,,32350,32862
2016-07-21,19,2016-07-21T08:00:00Z,,17751,2443,487,8224,0,0,731,354,591,,254,1996,,,0,144,,,,32471,32983
2016-07-21,20,2016-07-21T08:30:00Z,,17672,2307,515,8210,0,0,731,432,586,,252,1996,,,0,126,,,,32322,32834
2016-07-21,21,2016-07-21T09:00:00Z,,17319,2261,709,8208,0,0,731,454,621,,248,1894,,,0,102,,,,32027,32537
2016-07-21,22,2016-07-21T09:30:00Z,,17273,2347,700,8205,0,0,731,332,668,,172,1892,,,0,102,,,,31973,32482
2016-07-21,23,2016-07-21T10:00:00Z,,17380,2446,503,8197,0,0,730,442,675,,104,1894,,,0,132,,,,32119,32625
2016-07-21,24,2016-07-21T10:30:00Z,,17664,2469,408,8189,0,0,695,462,418,,96,1894,,,0,132,,,,32338,32844
2016-07-21,25,2016-07-21T11:00:00Z,,17942,2456,354,8184,0,0,731,764,548,,162,1894,,,0,0,,,,32550,33054
2016-07-21,26,2016-07-21T11:30:00Z,,18214,2422,355,8189,0,0,730,458,537,,172,1896,,,0,0,,,,32451,32962
2016-07-21,27,2016-07-21T12:00:00Z,,18425,2663,294,8191,0,0,729,378,445,,252,1466,,,0,0,,,,32366,32878
2016-07-21,28,2016-07-21T12:30:00Z,,18263,2734,290,8110,0,0,726,436,441,,284,1456,,,0,0,,,,32265,32775
2016-07-21,29,2016-07-21T13:00:00Z,,18381,2759,289,7989,0,0,718,496,460,,284,1242,,,0,166,,,,32282,32791
2016-07-21,30,2016-07-21T13:30:00Z,,18369,2743,295,7924,0,0,726,564,483,,284,1228,,,0,170,,,,32278,32787
2016-07-21,31,2016-07-21T14:00:00Z,,18426,2715,357,7926,0,0,726,578,546,,288,1928,,,0,-610,,,,32376,33494
2016-07-21,32,2016-07-21T14:30:00Z,,18783,2752,470,7924,0,0,727,470,630,,320,1938,,,0,-698,,,,32826,34035
2016-07-21,33,2016-07-21T15:00:00Z,,18689,2773,586,7937,0,0,712,488,707,,314,1928,,,0,-218,,,,33446,34177
2016-07-21,34,2016-07-21T15:30:00Z,,18788,2943,709,8002,0,0,702,524,701,,246,1928,,,0,-202,,,,33954,34668
2016-07-21,35,2016-07-21T16:00:00Z,,18475,2933,757,8048,0,0,641,674,696,,346,1928,,,0,206,,,,34292,34804
2016-07-21,36,2016-07-21T16:30:00Z,,18526,2938,774,8046,0,0,644,716,689,,344,1928,,,0,218,,,,34387,34900
2016-07-21,37,2016-07-21T17:00:00Z,,18419,2950,774,8076,0,0,645,550,734,,378,1928,,,0,304,,,,34302,34815
2016-07-21,38,2016-07-21T17:30:00Z,,18250,2953,757,8132,0,0,645,388,808,,380,1928,,,0,306,,,,34105,34620
2016-07-21,39,2016-07-21T18:00:00Z,,18167,2753,467,8133,0,0,645,334,893,,380,1982,,,0,482,,,,33776,34290
2016-07-21,40,2016-07-21T18:30:00Z,,18059,2398,438,8129,0,0,645,412,948,,380,1996,,,0,484,,,,33411,33923
2016-07-21,41,2016-07-21T19:00:00Z,,18123,1982,445,8128,0,0,644,364,919,,380,1996,,,0,484,,,,33009,33521
2016-07-21,42,2016-07-21T19:30:00Z,,17638,1950,427,8126,0,0,644,336,961,,380,1996,,,0,484,,,,32490,33003
2016-07-21,43,2016-07-21T20:00:00Z,,17515,2001,283,8131,0,0,645,350,1015,,380,1996,,,0,484,,,,32383,32896
2016-07-21,44,2016-07-21T20:30:00Z,,17173,2138,272,8129,0,0,644,292,1009,,380,1996,,,0,484,,,,32099,32614
2016-07-21,45,2016-07-21T21:00:00Z,,16522,2233,271,8128,0,0,645,362,1035,,380,1550,,,0,484,,,,31054,31566
2016-07-21,46,2016-07-21T21:30:00Z,,14959,2113,260,8117,0,0,646,176,1008,,380,1544,,,0,520,,,,29310,29822
2016-07-21,47,2016-07-21T22:00:00Z,,13204,1466,165,8020,0,0,659,4,992,,380,1962,,,0,998,,,,27437,27955
2016-07-21,48,2016-07-20T22:30:00Z,,11661,906,181,8467,0,0,732,-268,1163,,380,1994,,,0,1000,,,,25733,26501
2016-07-22,1,2016-07-21T23:00:00Z,,12118,1019,175,7896,0,0,735,-710,1134,,380,1044,,,0,1000,,,,24289,25499
2016-07-22,2,2016-07-21T23:30:00Z,,11722,996,174,7898,0,0,742,-1136,1062,,380,1010,,,0,1000,,,,23447,25083
2016-07-22,3,2016-07-22T00:00:00Z,,11473,924,155,7892,0,0,746,-1210,1054,,380,1010,,,0,1000,,,,23020,24730
2016-07-22,4,2016-07-22T00:30:00Z,,11474,913,143,7903,0,0,747,-1426,1052,,380,1010,,,0,1000,,,,22778,24716
