settlement_date,settlement_period,period_start_utc,BIOMASS,CCGT,COAL,NPSHYD,NUCLEAR,OCGT,OIL,OTHER,PS,WIND,INTELEC,INTEW,INTFR,INTGRNL,INTIFA2,INTIRL,INTNED,INTNEM,INTNSL,INTVKL,INDO,ITSDO
2019-10-17,8,2019-10-17T02:30:00Z,1054,9342,787,444,6514,2,0,87,-1486,2324,,504,1440,,,142,936,804,,,22287,24274
2019-10-17,9,2019-10-17T03:00:00Z,1100,9166,784,443,6513,2,0,87,-1482,2387,,504,1440,,,142,900,804,,,22189,24171
2019-10-17,10,2019-10-17T03:30:00Z,1279,9040,793,440,6507,3,0,88,-1466,2353,,504,1496,,,142,900,804,,,22314,24280
2019-10-17,11,2019-10-17T04:00:00Z,1313,10302,799,490,6505,2,0,88,-464,2744,,504,380,,,142,564,282,,,23094,24118
2019-10-17,12,2019-10-17T04:30:00Z,1311,10798,791,517,6505,1,0,87,-16,3081,,504,382,,,142,556,270,,,24517,25035
2019-10-17,13,2019-10-17T05:00:00Z,1300,14216,795,577,6508,0,0,87,370,3222,,504,42,,,142,0,4,,,27446,27963
2019-10-17,14,2019-10-17T05:30:00Z,1312,17330,820,582,6501,1,0,85,96,3433,,504,50,,,142,0,0,,,30332,30846
2019-10-17,15,2019-10-17T06:00:00Z,1337,19622,804,721,6502,1,0,96,220,3592,,504,598,,,142,0,0,,,33755,34270
2019-10-17,16,2019-10-17T06:30:00Z,1339,20584,807,728,6500,0,0,106,696,3602,,460,572,,,142,0,0,,,35107,35622
2019-10-17,17,2019-10-17T07:00:00Z,1333,20768,795,765,6508,0,0,96,1100,3606,,312,1004,,,142,0,0,,,35867,36378
2019-10-17,18,2019-10-17T07:30:00Z,1281,20780,781,765,6513,0,0,88,218,4144,,254,1004,,,130,0,0,,,35364,35877
2019-10-17,19,2019-10-17T08:00:00Z,1286,20532,802,691,6509,0,0,95,-14,4525,,284,24,,,136,494,206,,,34983,35593
2019-10-17,20,2019-10-17T08:30:00Z,1320,20051,800,664,6509,0,0,93,-12,4621,,278,108,,,34,568,210,,,34640,35159
2019-10-17,21,2019-10-17T09:00:00Z,1295,20534,797,569,6434,0,0,94,-12,4714,,364,-1012,,,84,470,2,,,33723,35246
2019-10-17,22,2019-10-17T09:30:00Z,1248,20061,812,562,6311,1,0,139,10,4726,,374,-1022,,,-18,470,0,,,33108,34660
2019-10-17,23,2019-10-17T10:00:00Z,1234,19590,803,501,6307,1,0,100,82,5000,,246,-630,,,-90,354,-388,,,32587,34192
2019-10-17,24,2019-10-17T10:30:00Z,1236,19445,798,479,6310,0,0,92,-8,4453,,224,-628,,,-102,352,-394,,,32156,33829
2019-10-17,25,2019-10-17T11:00:00Z,1240,19579,810,425,6274,0,0,135,146,4920,,168,-506,,,-310,386,-604,,,32152,34080
2019-10-17,26,2019-10-17T11:30:00Z,1105,19861,796,425,6089,1,0,127,106,5065,,172,-506,,,-376,388,-608,,,32106,34102
2019-10-17,27,2019-10-17T12:00:00Z,933,19923,800,435,6064,1,0,157,-6,5362,,162,-588,,,-322,200,-608,,,31952,33974
2019-10-17,28,2019-10-17T12:30:00Z,931,19519,812,445,6205,1,0,156,24,5299,,160,-598,,,-324,190,-610,,,31688,33769
2019-10-17,29,2019-10-17T13:00:00Z,935,19380,807,464,6275,1,0,121,146,5400,,202,356,,,-290,-444,-888,,,31972,34100
2019-10-17,30,2019-10-17T13:30:00Z,997,19225,788,471,6470,1,0,88,-6,5813,,198,366,,,-278,-502,-892,,,32199,34376
2019-10-17,31,2019-10-17T14:00:00Z,1014,18070,801,474,6512,0,0,90,-6,6350,,292,386,,,-226,-104,-882,,,32291,34008
2019-10-17,32,2019-10-17T14:30:00Z,1013,18750,799,504,6518,1,0,92,-6,6334,,262,514,,,-118,-104,-882,,,33251,34860
2019-10-17,33,2019-10-17T15:00:00Z,1011,20166,793,604,6520,1,0,93,-6,6401,,110,-944,,,-104,300,-38,,,34452,36044
2019-10-17,34,2019-10-17T15:30:00Z,980,20887,803,686,6520,1,0,112,34,6530,,78,-1022,,,14,326,0,,,35514,37043
2019-10-17,35,2019-10-17T16:00:00Z,998,20885,797,895,6525,0,0,140,346,6849,,6,-28,,,-76,-280,0,,,36620,37603
2019-10-17,36,2019-10-17T16:30:00Z,1001,21035,794,844,6525,72,0,139,848,7075,,0,6,,,-122,-292,0,,,37405,38379
2019-10-17,37,2019-10-17T17:00:00Z,1040,20205,801,793,6528,93,0,144,726,7760,,0,692,,,-52,244,0,,,38611,39169
2019-10-17,38,2019-10-17T17:30:00Z,1029,20822,789,792,6529,90,0,138,1102,7772,,0,696,,,-102,264,0,,,39314,39923
2019-10-17,39,2019-10-17T18:00:00Z,1037,19886,795,795,6521,0,0,103,860,7850,,-60,894,,,-252,494,672,,,38952,39796
2019-10-17,40,2019-10-17T18:30:00Z,1041,19441,792,697,6527,0,0,94,358,7850,,-82,900,,,-412,480,684,,,37831,38839
2019-10-17,41,2019-10-17T19:00:00Z,1027,19356,796,688,6525,0,0,91,194,8305,,-44,274,,,-402,104,180,,,36425,37385
2019-10-17,42,2019-10-17T19:30:00Z,1027,18395,797,697,6392,0,0,89,58,8096,,-88,292,,,-382,102,166,,,34963,35922
2019-10-17,43,2019-10-17T20:00:00Z,1029,16099,798,630,6259,0,0,86,-14,8111,,40,-416,,,-232,892,842,,,33379,34542
2019-10-17,44,2019-10-17T20:30:00Z,1043,13943,793,595,6253,0,0,86,-20,8083,,0,-356,,,-94,956,868,,,31414,32384
2019-10-17,45,2019-10-17T21:00:00Z,1046,12941,813,531,6188,0,0,95,-180,7966,,30,-1022,,,60,998,694,,,29473,31242
2019-10-17,46,2019-10-17T21:30:00Z,1041,11706,812,567,6063,1,0,89,214,7248,,0,-982,,,38,998,692,,,27805,29202
2019-10-17,47,2019-10-17T22:00:00Z,1048,10042,801,565,6236,1,0,87,-502,6888,,-50,748,,,-64,222,710,,,26009,27132
2019-10-17,48,2019-10-16T22:30:00Z,1049,10513,790,563,6307,2,0,86,-276,2480,,504,1440,,,142,936,842,,,24617,26244
2019-10-18,1,2019-10-17T23:00:00Z,1305,8334,834,548,6285,2,0,91,-1416,6103,,0,804,,,-88,554,710,,,23386,25390
2019-10-18,2,2019-10-17T23:30:00Z,1318,7579,793,553,6288,2,0,86,-1582,6169,,0,804,,,-18,564,710,,,22652,24752
2019-10-18,3,2019-10-18T00:00:00Z,1375,7528,806,559,6308,2,0,85,-1552,5914,,0,804,,,62,564,690,,,22608,24660
2019-10-18,4,2019-10-18T00:30:00Z,1390,7891,805,558,6316,3,0,98,-1476,5757,,0,804,,,120,564,690,,,22960,24938
2019-10-18,5,2019-10-18T01:00:00Z,1394,7998,805,559,6312,3,0,103,-1468,5530,,0,804,,,116,564,690,,,22842,24809
2019-10-18,6,2019-10-18T01:30:00Z,1406,7687,800,558,6321,3,0,106,-1464,5533,,0,804,,,148,564,690,,,22571,24535
2019-10-18,7,2019-10-18T02:00:00Z,1364,8083,813,555,6286,3,0,111,-1446,5101,,0,804,,,146,326,690,,,22267,24212
2019-10-18,8,2019-10-18T02:30:00Z,1140,8340,850,540,6094,2,0,115,-1238,4866,,0,804,,,146,322,690,,,22116,23855
2019-10-18,9,2019-10-18T03:00:00Z,1114,8334,845,550,6045,3,0,117,-1234,5051,,0,802,,,92,322,690,,,22173,23906
2019-10-18,10,2019-10-18T03:30:00Z,1119,8319,847,552,6040,2,0,117,-998,5024,,-32,802,,,72,322,690,,,22360,23891
2019-10-18,11,2019-10-18T04:00:00Z,1116,9097,830,581,6048,2,0,115,-16,4690,,0,804,,,208,-432,610,,,23143,24112
2019-10-18,12,2019-10-18T04:30:00Z,1106,10739,787,578,6209,1,0,115,-44,4443,,0,806,,,94,-456,596,,,24411,25501
2019-10-18,13,2019-10-18T05:00:00Z,1110,13892,800,620,6308,0,0,139,26,4659,,0,-266,,,-24,98,54,,,27096,27985
2019-10-18,14,2019-10-18T05:30:00Z,1107,16459,806,619,6311,0,0,140,200,5056,,-34,-398,,,-150,102,36,,,29990,31091
2019-10-18,15,2019-10-18T06:00:00Z,1106,17264,807,637,6310,0,0,117,500,5342,,-48,950,,,-304,500,960,,,33606,34477
2019-10-18,16,2019-10-18T06:30:00Z,1111,18150,801,734,6310,0,0,122,1088,5213,,-26,950,,,-294,528,1000,,,35232,36063
2019-10-18,17,2019-10-18T07:00:00Z,1113,18988,805,770,6315,0,0,132,698,5205,,-166,1002,,,-422,1038,1000,,,35944,37046
2019-10-18,18,2019-10-18T07:30:00Z,1111,19009,797,656,6448,0,0,121,588,5254,,-202,1002,,,-456,1058,1000,,,35799,36965
2019-10-18,19,2019-10-18T08:00:00Z,1113,19030,799,657,6522,0,0,142,852,4877,,-348,1002,,,-456,1058,1000,,,35615,36924
2019-10-18,20,2019-10-18T08:30:00Z,1113,18685,800,646,6533,0,0,122,572,4675,,-498,1002,,,-456,1056,1000,,,34655,36116
2019-10-18,21,2019-10-18T09:00:00Z,1103,18676,803,626,6174,0,0,117,50,4749,,-536,1002,,,-456,1056,1000,,,34084,35587
2019-10-18,22,2019-10-18T09:30:00Z,1054,18210,798,616,6295,0,0,118,-12,4982,,-536,1002,,,-456,1058,1000,,,33523,35027
2019-10-18,23,2019-10-18T10:00:00Z,979,18000,800,592,6270,0,0,120,-12,5087,,-536,1002,,,-456,1000,1000,,,33287,34790
2019-10-18,24,2019-10-18T10:30:00Z,980,17721,800,555,6274,0,0,119,-10,5067,,-536,1002,,,-456,1000,1000,,,32924,34425
2019-10-18,25,2019-10-18T11:00:00Z,984,17499,796,508,6278,0,0,119,-10,5276,,-536,942,,,-456,1000,938,,,32762,34263
2019-10-18,26,2019-10-18T11:30:00Z,986,16689,808,477,6389,0,0,124,26,5810,,-536,968,,,-456,1000,938,,,32679,34179
2019-10-18,27,2019-10-18T12:00:00Z,977,17031,798,469,6541,0,0,116,14,5743,,-536,186,,,-456,1000,938,,,32263,33765
2019-10-18,28,2019-10-18T12:30:00Z,973,16314,795,471,6541,0,0,117,-10,5793,,-536,184,,,-456,1000,938,,,31519,33020
2019-10-18,29,2019-10-18T13:00:00Z,976,16366,799,471,6530,0,0,116,-10,5841,,-536,192,,,-456,1000,938,,,31708,33209
2019-10-18,30,2019-10-18T13:30:00Z,939,16494,804,470,6535,0,0,120,-10,5831,,-536,190,,,-456,1000,938,,,31777,33278
2019-10-18,31,2019-10-18T14:00:00Z,946,16088,796,482,6552,0,0,119,-10,5847,,-536,438,,,-456,1000,938,,,31664,33165
2019-10-18,32,2019-10-18T14:30:00Z,948,16743,798,472,6545,0,0,116,-10,5841,,-536,378,,,-456,1000,938,,,32332,33833
2019-10-18,33,2019-10-18T15:00:00Z,980,16847,799,562,6541,0,0,122,-10,6093,,-536,1002,,,-456,1000,998,,,33494,34995
2019-10-18,34,2019-10-18T15:30:00Z,986,17996,806,583,6536,0,0,123,-10,6091,,-536,1002,,,-456,1000,1000,,,34704,36205
2019-10-18,35,2019-10-18T16:00:00Z,988,19067,791,631,6405,0,0,126,-10,6173,,-536,1002,,,-456,1000,1000,,,35699,37200
2019-10-18,36,2019-10-18T16:30:00Z,986,19173,800,633,6082,0,0,154,372,6400,,-536,1010,,,-456,1000,1000,,,36148,37653
2019-10-18,37,2019-10-18T17:00:00Z,983,19202,792,632,6045,0,0,136,756,6612,,-536,1362,,,-438,998,1000,,,37130,38614
2019-10-18,38,2019-10-18T17:30:00Z,987,19039,794,794,6044,0,0,155,962,6581,,-536,1846,,,-456,1000,1000,,,37597,39095
2019-10-18,39,2019-10-18T18:00:00Z,988,18341,808,798,6045,0,0,142,1030,6326,,-536,1998,,,-456,1056,1000,,,36926,38423
2019-10-18,40,2019-10-18T18:30:00Z,1011,17832,801,797,6136,0,0,118,638,6440,,-536,1998,,,-456,1056,1000,,,36202,37702
2019-10-18,41,2019-10-18T19:00:00Z,1011,17333,789,563,6315,0,0,111,-8,6680,,-536,1710,,,-456,1058,1000,,,34888,36393
2019-10-18,42,2019-10-18T19:30:00Z,1010,15743,794,536,6323,0,0,110,-12,6760,,-536,1708,,,-456,1058,1000,,,33481,34984
2019-10-18,43,2019-10-18T20:00:00Z,1011,14871,792,502,6325,0,0,111,-10,7095,,-536,888,,,-456,1058,938,,,31880,33381
2019-10-18,44,2019-10-18T20:30:00Z,1070,12989,797,503,6344,0,0,111,-8,7285,,-536,918,,,-438,1058,938,,,30341,31823
2019-10-18,45,2019-10-18T21:00:00Z,1110,12132,799,500,6484,0,0,114,-8,7402,,-536,24,,,-312,1002,790,,,28822,30254
2019-10-18,46,2019-10-18T21:30:00Z,1115,10388,785,499,6527,0,0,115,-12,7418,,-536,-16,,,-340,998,790,,,27163,28678
2019-10-18,47,2019-10-18T22:00:00Z,1112,8124,544,480,6524,0,0,116,-14,7269,,-474,1562,,,-416,808,710,,,25647,27051
2019-10-18,48,2019-10-17T22:30:00Z,1208,9161,838,566,6282,1,0,112,-654,6284,,-2,806,,,-194,178,710,,,24245,25534
2019-10-19,1,2019-10-18T23:00:00Z,1121,7033,0,472,6532,0,0,114,-626,7085,,-224,1210,,,-418,758,710,,,23123,24892
2019-10-19,2,2019-10-18T23:30:00Z,1121,6668,0,472,6527,0,0,114,-860,6980,,-210,1206,,,-358,758,710,,,22519,24445
2019-10-19,3,2019-10-19T00:00:00Z,1123,6549,0,473,6527,0,0,113,-1278,7045,,-58,1210,,,-336,758,690,,,22233,24404
2019-10-19,4,2019-10-19T00:30:00Z,1129,6468,0,474,6530,0,0,117,-1276,7302,,0,1208,,,-302,758,690,,,22548,24624
2019-10-19,5,2019-10-19T01:00:00Z,1150,6265,0,458,6524,0,0,120,-1384,7315,,0,1210,,,-274,758,690,,,22212,24371
2019-10-19,6,2019-10-19T01:30:00Z,1141,5838,0,457,6520,0,0,119,-1470,7302,,0,1210,,,-234,758,690,,,21718,23922
2019-10-19,7,2019-10-19T02:00:00Z,1150,5901,0,466,6515,0,0,119,-1508,7126,,0,1110,,,-252,558,690,,,21279,23539
2019-10-19,8,2019-10-19T02:30:00Z,1153,5944,0,473,6331,0,0,120,-1790,7276,,0,1110,,,-314,554,690,,,20982,23585
2019-10-19,9,2019-10-19T03:00:00Z,1157,6069,0,479,6258,0,0,121,-1874,7176,,0,1110,,,-312,554,690,,,20865,23545
2019-10-19,10,2019-10-19T03:30:00Z,1155,6033,0,478,6269,0,0,121,-1816,7171,,0,1110,,,-304,554,690,,,20924,23544
2019-10-19,11,2019-10-19T04:00:00Z,1157,6096,0,484,6269,1,0,121,-1766,7178,,0,1110,,,-218,754,690,,,21336,23819
2019-10-19,12,2019-10-19T04:30:00Z,1234,6201,0,485,6391,0,0,121,-1352,6911,,0,1116,,,-212,758,690,,,21865,23929
2019-10-19,13,2019-10-19T05:00:00Z,1286,6653,0,499,6493,0,0,122,-866,6803,,-24,1602,,,-186,804,690,,,23322,24896
2019-10-19,14,2019-10-19T05:30:00Z,1413,8042,0,499,6487,0,0,123,-822,6648,,-98,1602,,,-270,804,692,,,24571,26252
2019-10-19,15,2019-10-19T06:00:00Z,1421,9613,0,514,6497,0,0,133,-556,6564,,-248,1748,,,-358,938,790,,,26514,28177
2019-10-19,16,2019-10-19T06:30:00Z,1408,10514,0,519,6509,0,0,126,-306,6856,,-256,1748,,,-308,940,790,,,27978,29410
2019-10-19,17,2019-10-19T07:00:00Z,1403,11307,0,581,6502,0,0,130,-14,7005,,-116,1998,,,-418,1036,886,,,29803,30853
2019-10-19,18,2019-10-19T07:30:00Z,1399,11353,0,600,6514,0,0,139,264,7031,,-36,1998,,,-450,1038,888,,,30204,31193
2019-10-19,19,2019-10-19T08:00:00Z,1395,11262,0,618,6509,0,0,141,590,7139,,0,1998,,,-344,1040,986,,,30734,31587
2019-10-19,20,2019-10-19T08:30:00Z,1387,11400,0,613,6514,0,0,146,286,7036,,0,1998,,,-406,1040,986,,,30290,31210
2019-10-19,21,2019-10-19T09:00:00Z,1373,11339,0,636,6516,0,0,147,124,6887,,0,1998,,,-456,1038,986,,,30024,30997
2019-10-19,22,2019-10-19T09:30:00Z,1342,11441,0,638,6510,0,0,140,88,6532,,-72,1998,,,-456,1038,986,,,29546,30585
2019-10-19,23,2019-10-19T10:00:00Z,1341,10864,0,601,6520,0,0,119,-66,6677,,-236,1998,,,-456,1000,938,,,28729,30078
2019-10-19,24,2019-10-19T10:30:00Z,1343,10537,0,586,6517,0,0,121,-166,6906,,-354,1998,,,-432,1000,938,,,28397,29850
2019-10-19,25,2019-10-19T11:00:00Z,1326,10268,0,564,6518,0,0,121,-114,7061,,-382,1998,,,-386,1000,888,,,28310,29742
2019-10-19,26,2019-10-19T11:30:00Z,1336,9930,0,551,6513,0,0,122,-112,7170,,-378,1998,,,-346,1000,888,,,28077,29465
2019-10-19,27,2019-10-19T12:00:00Z,1340,9970,0,545,6518,0,0,118,-294,7352,,-316,1534,,,-252,1000,888,,,27836,29182
2019-10-19,28,2019-10-19T12:30:00Z,1345,9724,0,542,6514,0,0,117,-290,7678,,-362,1532,,,-376,988,888,,,27735,29261
2019-10-19,29,2019-10-19T13:00:00Z,1344,10302,0,540,6508,0,0,117,-246,7724,,-236,1204,,,-324,448,888,,,27678,29025
2019-10-19,30,2019-10-19T13:30:00Z,1339,10343,0,542,6511,0,0,117,-250,7469,,-238,1188,,,-290,424,888,,,27475,28792
2019-10-19,31,2019-10-19T14:00:00Z,1342,10496,0,544,6508,0,0,139,-164,7384,,-104,1700,,,-148,-218,732,,,27663,28798
2019-10-19,32,2019-10-19T14:30:00Z,1348,10809,0,734,6502,0,0,132,8,7043,,-122,1704,,,-96,-226,732,,,27999,28959
2019-10-19,33,2019-10-19T15:00:00Z,1384,10846,0,763,6510,0,0,117,-2,7091,,-90,1510,,,-132,608,936,,,29104,29828
2019-10-19,34,2019-10-19T15:30:00Z,1104,12326,0,763,6516,0,0,142,148,6735,,-52,1452,,,-54,728,938,,,30304,30930
2019-10-19,35,2019-10-19T16:00:00Z,1107,13008,0,771,6570,0,0,126,540,6510,,0,1998,,,-190,992,1000,,,31963,32666
2019-10-19,36,2019-10-19T16:30:00Z,1107,13704,0,774,6595,134,0,148,854,6331,,0,1998,,,-124,1000,1000,,,32961,33610
2019-10-19,37,2019-10-19T17:00:00Z,1117,14235,0,868,6615,269,0,154,1244,6128,,0,1998,,,-48,1000,1000,,,34028,34591
2019-10-19,38,2019-10-19T17:30:00Z,1137,14285,0,952,6619,269,0,150,1310,6318,,54,1998,,,-68,1000,1000,,,34408,34989
2019-10-19,39,2019-10-19T18:00:00Z,1142,14022,0,821,6647,268,0,146,1134,6233,,10,1998,,,-222,1056,1000,,,33593,34329
2019-10-19,40,2019-10-19T18:30:00Z,1147,13794,0,789,6637,18,0,155,866,6307,,0,1998,,,-296,1056,1000,,,32919,33717
2019-10-19,41,2019-10-19T19:00:00Z,1149,13547,0,727,6642,1,0,137,392,6428,,-58,1998,,,-410,1056,1000,,,31943,32922
2019-10-19,42,2019-10-19T19:30:00Z,1148,13362,0,605,6643,2,0,153,52,6268,,-106,1998,,,-384,1056,1000,,,31211,32213
2019-10-19,43,2019-10-19T20:00:00Z,1153,12265,0,573,6643,1,0,139,-14,6484,,-4,1998,,,-252,1056,938,,,30283,31054
2019-10-19,44,2019-10-19T20:30:00Z,1149,10895,0,527,6643,0,0,139,-16,6669,,0,1998,,,-240,1056,938,,,29054,29810
2019-10-19,45,2019-10-19T21:00:00Z,1148,9871,0,517,6649,0,0,141,-14,6417,,64,1802,,,-82,1000,790,,,27725,28322
2019-10-19,46,2019-10-19T21:30:00Z,1143,8729,0,525,6662,0,0,139,-14,6179,,26,1802,,,62,1000,790,,,26345,26859
2019-10-19,47,2019-10-19T22:00:00Z,1144,7439,0,511,6661,0,0,140,-14,6649,,58,1604,,,144,430,564,,,24731,25245
2019-10-19,48,2019-10-18T22:30:00Z,1114,6932,230,487,6527,2,0,115,-20,7147,,-322,1646,,,-446,804,712,,,23486,23998
2019-10-20,1,2019-10-19T23:00:00Z,1139,5889,0,511,6669,0,0,142,-78,6533,,0,1506,,,32,410,252,,,22409,22974
2019-10-20,2,2019-10-19T23:30:00Z,1144,5372,0,511,6663,0,0,141,-140,6488,,0,1504,,,-50,410,246,,,21667,22356
2019-10-20,3,2019-10-20T00:00:00Z,1131,5120,0,495,6666,0,0,140,-312,6769,,0,1504,,,-92,410,562,,,21753,22613
2019-10-20,4,2019-10-20T00:30:00Z,1144,5268,0,497,6660,0,0,149,-566,6645,,0,1504,,,-50,410,566,,,21665,22781
2019-10-20,5,2019-10-20T01:00:00Z,1142,5470,0,497,6667,0,0,140,-426,6586,,0,1506,,,72,410,50,,,21508,22434
2019-10-20,6,2019-10-20T01:30:00Z,1143,5317,0,480,6665,0,0,140,-706,6684,,8,1506,,,36,410,36,,,21093,22298
2019-10-20,7,2019-10-20T02:00:00Z,1145,5843,0,479,6662,0,0,138,-1478,6434,,116,1490,,,150,218,0,,,20613,22590
2019-10-20,8,2019-10-20T02:30:00Z,1137,5548,0,479,6672,0,0,140,-1588,6482,,24,1490,,,254,214,0,,,20257,22342
2019-10-20,9,2019-10-20T03:00:00Z,1141,5335,0,478,6671,0,0,140,-1494,6719,,88,1016,,,256,116,0,,,19878,21873
2019-10-20,10,2019-10-20T03:30:00Z,1146,5375,0,477,6676,0,0,141,-1462,6604,,54,1018,,,256,114,0,,,19824,21788
2019-10-20,11,2019-10-20T04:00:00Z,1146,5624,0,475,6679,0,0,141,-1154,6389,,166,834,,,256,0,0,,,20003,21657
2019-10-20,12,2019-10-20T04:30:00Z,1141,5558,0,476,6682,0,0,141,-790,6489,,206,792,,,246,0,0,,,20421,21711
2019-10-20,13,2019-10-20T05:00:00Z,1141,5727,0,501,6678,0,0,141,-106,6613,,356,726,,,256,-100,0,,,21371,22076
2019-10-20,14,2019-10-20T05:30:00Z,1142,6587,0,506,6687,0,0,141,-10,6347,,366,720,,,256,-104,0,,,22151,22764
2019-10-20,15,2019-10-20T06:00:00Z,1125,7566,0,538,6699,0,0,150,26,6442,,212,1078,,,256,98,0,,,23605,24116
2019-10-20,16,2019-10-20T06:30:00Z,1141,8420,0,538,6710,1,0,147,16,6665,,220,1046,,,226,102,0,,,24785,25297
2019-10-20,17,2019-10-20T07:00:00Z,1142,8850,0,574,6709,0,0,145,20,6588,,94,1892,,,84,702,240,,,26557,27071
2019-10-20,18,2019-10-20T07:30:00Z,1146,9215,0,596,6708,0,0,145,196,6619,,144,1902,,,90,794,242,,,27267,27782
2019-10-20,19,2019-10-20T08:00:00Z,1144,9552,0,614,6703,0,0,144,450,6515,,32,1902,,,-48,948,820,,,28207,28769
2019-10-20,20,2019-10-20T08:30:00Z,1146,9699,0,610,6705,0,0,144,184,6441,,0,1900,,,42,952,838,,,28088,28607
2019-10-20,21,2019-10-20T09:00:00Z,1139,9810,0,609,6701,0,0,146,458,6359,,0,1900,,,116,950,870,,,28505,29018
2019-10-20,22,2019-10-20T09:30:00Z,1131,10093,0,620,6704,0,0,152,298,6378,,0,1898,,,94,952,870,,,28602,29118
2019-10-20,23,2019-10-20T10:00:00Z,1135,9987,0,620,6707,0,0,148,70,6397,,60,2000,,,230,1000,852,,,28619,29135
2019-10-20,24,2019-10-20T10:30:00Z,1144,9835,0,621,6710,0,0,150,-16,6383,,136,2000,,,256,1000,852,,,28499,29016
2019-10-20,25,2019-10-20T11:00:00Z,1143,9757,0,616,6722,0,0,151,336,6314,,178,1900,,,256,952,796,,,28567,29076
2019-10-20,26,2019-10-20T11:30:00Z,1146,9894,0,896,6722,0,0,139,320,6158,,200,1906,,,256,950,796,,,28791,29302
2019-10-20,27,2019-10-20T12:00:00Z,1144,10142,0,895,6728,1,0,127,494,5898,,134,1558,,,256,902,798,,,28502,29011
2019-10-20,28,2019-10-20T12:30:00Z,1142,10345,0,897,6730,3,0,126,392,5807,,112,1552,,,256,902,798,,,28460,28970
2019-10-20,29,2019-10-20T13:00:00Z,1142,10607,0,848,6743,0,0,127,-14,5761,,260,1656,,,256,950,796,,,28591,29105
2019-10-20,30,2019-10-20T13:30:00Z,1151,11078,0,637,6776,0,0,122,16,5651,,266,1656,,,256,950,796,,,28848,29360
2019-10-20,31,2019-10-20T14:00:00Z,1153,12201,0,508,6776,0,0,118,-2,5481,,114,1730,,,256,950,802,,,29613,30126
2019-10-20,32,2019-10-20T14:30:00Z,1151,12998,0,507,6776,1,0,118,4,5642,,104,1718,,,256,950,802,,,30545,31058
2019-10-20,33,2019-10-20T15:00:00Z,1153,13696,0,507,6773,1,0,119,-16,5634,,256,2000,,,256,1000,872,,,31783,32299
2019-10-20,34,2019-10-20T15:30:00Z,1154,14565,0,506,6780,1,0,119,298,5746,,348,2000,,,256,1000,872,,,33066,33580
2019-10-20,35,2019-10-20T16:00:00Z,1152,15093,0,513,6793,1,0,123,564,5978,,226,1998,,,256,1000,998,,,34240,34752
2019-10-20,36,2019-10-20T16:30:00Z,1156,15604,0,529,6795,1,0,121,684,6394,,142,1998,,,256,1000,1000,,,35121,35628
2019-10-20,37,2019-10-20T17:00:00Z,1157,15808,0,543,6798,0,0,145,846,6510,,92,2000,,,250,1000,1000,,,35682,36190
2019-10-20,38,2019-10-20T17:30:00Z,1157,16021,0,533,6797,0,0,130,1032,6880,,76,1998,,,118,1000,1000,,,36202,36710
2019-10-20,39,2019-10-20T18:00:00Z,1158,15717,0,544,6801,0,0,120,906,6955,,-58,1998,,,16,1056,1000,,,35528,36095
2019-10-20,40,2019-10-20T18:30:00Z,1148,14651,0,542,6800,0,0,117,812,6911,,-96,1998,,,-76,1058,1000,,,34177,34859
2019-10-20,41,2019-10-20T19:00:00Z,1150,14172,0,513,6801,1,0,111,104,7134,,-44,1998,,,-208,1058,1000,,,33137,33901
2019-10-20,42,2019-10-20T19:30:00Z,1137,12820,0,514,6811,0,0,111,-16,7329,,-60,1998,,,-326,1058,1000,,,31698,32599
2019-10-20,43,2019-10-20T20:00:00Z,1185,11861,0,473,6805,0,0,113,-16,6824,,46,1998,,,-214,1058,880,,,30335,31064
2019-10-20,44,2019-10-20T20:30:00Z,1269,10627,0,468,6805,0,0,110,-16,6453,,2,1998,,,-260,1056,878,,,28736,29510
2019-10-20,45,2019-10-20T21:00:00Z,1562,9270,0,431,6811,0,0,110,14,6373,,92,1802,,,-160,874,712,,,27174,27847
2019-10-20,46,2019-10-20T21:30:00Z,1732,8200,0,421,6800,0,0,113,-12,5856,,8,1802,,,-270,850,712,,,25517,26300
2019-10-20,47,2019-10-20T22:00:00Z,1832,8290,0,377,6806,0,0,126,58,5755,,60,1602,,,-300,-252,26,,,23690,24752
2019-10-20,48,2019-10-19T22:30:00Z,1144,6495,0,511,6657,1,0,141,-12,6526,,10,1604,,,100,410,562,,,22679,23612
2019-10-21,1,2019-10-20T23:00:00Z,1902,6589,0,370,6804,0,0,128,-302,5729,,32,1406,,,-120,-250,52,,,21679,22851
2019-10-21,2,2019-10-20T23:30:00Z,1910,6381,0,370,6798,0,0,109,-590,5758,,0,1428,,,-228,-250,52,,,21126,22694
2019-10-21,3,2019-10-21T00:00:00Z,1904,6756,0,352,6801,0,0,150,-1018,5603,,0,718,,,-220,0,672,,,21141,22879
2019-10-21,4,2019-10-21T00:30:00Z,1906,7354,0,351,6795,0,0,108,-1110,5519,,0,712,,,-106,0,692,,,21663,23371
2019-10-21,5,2019-10-21T01:00:00Z,1902,6980,0,349,6802,0,0,107,-1120,5638,,0,712,,,-204,402,692,,,21641,23465
2019-10-21,6,2019-10-21T01:30:00Z,1903,6437,0,349,6800,0,0,106,-1112,5720,,0,712,,,-182,452,692,,,21271,23065
2019-10-21,7,2019-10-21T02:00:00Z,1897,5849,0,349,6804,0,0,107,-1106,6083,,0,712,,,-140,426,692,,,21074,22821
